EPOCHS_EMPTY_FROM_MVT_TMIN,EPOCHS_LENGTH,EPOCHS_TMIN,FMAX,FMIN,pipeline,clf__C,clf__gamma,clf__kernel,cov__estimator,score_A,score_B,score_C,score_X,duration_preprocessing,duration_train,memory,FILE_PATH,NUMBER_OF_SESSIONS,RANDOM_STATE,N_SPLIT,BINARY_CLASSIFICATION,VERSION,PATH_RESULTS,NAME_RESULTS,PATH_DATA_PROCESSED,FOLDER_RESULTS_ITERATIONS,NAME_RESULTS_ITERATIONS,LOG_FOLDER,SAVE_EACH_ITERATION,REMOVE_ITERATIONS,REMOVE_DATA_PROCESSED,ss__with_mean,ts__metric
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=0.7, kernel='poly'))])",0.7,0.7,poly,scm,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,173.548406124115,1771.8515625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=0.7, kernel='sigmoid'))])",0.7,0.7,sigmoid,oas,0.5632414180227165,0.5699258929149351,0.5661119806436263,0.5635574321180505,469.37695503234863,300.5526480674744,1775.8515625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=0.7, kernel='sigmoid'))])",0.7,0.7,sigmoid,lwf,0.5629372735193017,0.5617162550578965,0.5317841994815478,0.5389639655394984,469.37695503234863,170.5056509971619,1796.08203125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.7, gamma=1))])",0.7,1,rbf,oas,0.5,0.6531532713919723,0.5,0.5,469.37695503234863,238.8024823665619,1781.34375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=1))])",0.7,1,rbf,lwf,0.5,0.6486294797761839,0.5,0.5,469.37695503234863,364.0535068511963,1786.57421875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=1))])",0.7,1,rbf,scm,0.5462283035726487,0.5343523394710386,0.5177846684444758,0.5456444105290942,469.37695503234863,169.17176938056946,1769.6484375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=1, kernel='linear'))])",0.7,1,linear,lwf,0.7573832124224045,0.7438467967259749,0.6750065579869897,0.7620867059322359,469.37695503234863,259.48884415626526,2255.0390625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=1, kernel='linear'))])",0.7,1,linear,scm,0.7590524056828334,0.7541101763416025,0.69161024694897,0.7694833903873471,469.37695503234863,298.31730937957764,1771.44921875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=1, kernel='poly'))])",0.7,1,poly,oas,0.7507864034559834,0.7364162914505652,0.6511481461495181,0.7552595126081046,469.37695503234863,186.08057856559756,1795.40234375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=1, kernel='poly'))])",0.7,1,poly,scm,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,173.75922989845276,1771.14453125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=1, kernel='sigmoid'))])",0.7,1,sigmoid,oas,0.5543326750365144,0.5672326371048793,0.5764183919979252,0.5682906592197315,469.37695503234863,303.08997440338135,1775.33203125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=1, kernel='sigmoid'))])",0.7,1,sigmoid,lwf,0.5593910741873526,0.5620451921386538,0.5589854314014729,0.5578757308326295,469.37695503234863,169.45554113388062,2290.4453125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.7, gamma=2))])",0.7,2,rbf,oas,0.5,0.5,0.5,0.5,469.37695503234863,241.36525535583496,1781.36328125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=2))])",0.7,2,rbf,lwf,0.5,0.5,0.5,0.5,469.37695503234863,365.3215425014496,1787.52734375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=2))])",0.7,2,rbf,scm,0.5038073297625336,0.5051419313511023,0.5023251606861618,0.5024343796803127,469.37695503234863,167.45088529586792,1769.87109375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=2, kernel='linear'))])",0.7,2,linear,lwf,0.7573832124224045,0.7438467967259749,0.6750065579869897,0.7620867059322359,469.37695503234863,260.6488161087036,1758.25390625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=2, kernel='linear'))])",0.7,2,linear,scm,0.7590524056828334,0.7541101763416025,0.69161024694897,0.7694833903873471,469.37695503234863,288.2066984176636,2255.0390625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=2, kernel='poly'))])",0.7,2,poly,oas,0.7507864034559834,0.7364162914505652,0.6511481461495181,0.7552595126081046,469.37695503234863,189.76787638664248,1795.35546875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=2, kernel='poly'))])",0.7,2,poly,scm,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,174.30608320236206,1772.07421875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=2, kernel='sigmoid'))])",0.7,2,sigmoid,oas,0.5823442668511751,0.5675791605215268,0.5678489696068866,0.5876365436374547,469.37695503234863,298.4503242969513,1775.359375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=2, kernel='sigmoid'))])",0.7,2,sigmoid,lwf,0.5797617048684368,0.5598402062075387,0.5452010503022034,0.5865654122502812,469.37695503234863,168.3614218235016,1803.19921875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.7, gamma=3))])",0.7,3,rbf,oas,0.5,0.5,0.5,0.5,469.37695503234863,237.52118372917172,1782.0703125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=3))])",0.7,3,rbf,lwf,0.5,0.5,0.5,0.5,469.37695503234863,364.8697199821472,1785.54296875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=3))])",0.7,3,rbf,scm,0.5011750135415727,0.5039816711792072,0.5,0.501207729468599,469.37695503234863,168.0599181652069,1769.87890625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=3, kernel='linear'))])",0.7,3,linear,lwf,0.7573832124224045,0.7438467967259749,0.6750065579869897,0.7620867059322359,469.37695503234863,258.18356347084045,2255.0390625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=3, kernel='linear'))])",0.7,3,linear,scm,0.7590524056828334,0.7541101763416025,0.69161024694897,0.7694833903873471,469.37695503234863,297.4016637802124,1770.79296875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=3, kernel='poly'))])",0.7,3,poly,oas,0.7507864034559834,0.7364162914505652,0.6511481461495181,0.7552595126081046,469.37695503234863,187.67359948158264,1796.390625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=3, kernel='poly'))])",0.7,3,poly,scm,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,174.80200028419495,1771.16796875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=3, kernel='sigmoid'))])",0.7,3,sigmoid,oas,0.5590522646353865,0.5662713916035917,0.5681114127830609,0.5786627677061474,469.37695503234863,300.9129266738892,1776.53125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=3, kernel='sigmoid'))])",0.7,3,sigmoid,lwf,0.5611437479257272,0.5623769556273527,0.5573706947567509,0.5868283753538779,469.37695503234863,165.89450001716614,2290.4453125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.7, gamma=4))])",0.7,4,rbf,oas,0.5,0.5,0.5,0.5,469.37695503234863,240.57058715820312,1781.38671875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=4))])",0.7,4,rbf,lwf,0.5,0.5,0.5,0.5,469.37695503234863,366.0570092201233,1786.57421875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=4))])",0.7,4,rbf,scm,0.5,0.5033169953803522,0.5,0.5,469.37695503234863,166.37119030952454,1769.7734375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=4, kernel='linear'))])",0.7,4,linear,lwf,0.7573832124224045,0.7438467967259749,0.6750065579869897,0.7620867059322359,469.37695503234863,258.8016800880432,1757.59375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=4, kernel='linear'))])",0.7,4,linear,scm,0.7590524056828334,0.7541101763416025,0.69161024694897,0.7694833903873471,469.37695503234863,289.513534784317,2255.0390625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=4, kernel='poly'))])",0.7,4,poly,oas,0.7507864034559834,0.7364162914505652,0.6511481461495181,0.7552595126081046,469.37695503234863,189.0163116455078,1795.35546875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=4, kernel='poly'))])",0.7,4,poly,scm,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,174.2062849998474,1771.8515625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=4, kernel='sigmoid'))])",0.7,4,sigmoid,oas,0.5580037339294425,0.565932765538721,0.5794593158601616,0.5793022261087928,469.37695503234863,300.76789593696594,1775.859375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=4, kernel='sigmoid'))])",0.7,4,sigmoid,lwf,0.5845044082787368,0.58668471457109,0.5466695993827009,0.5871505380252163,469.37695503234863,168.056293964386,1808.48828125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.7, gamma=5))])",0.7,5,rbf,oas,0.5,0.5,0.5,0.5,469.37695503234863,237.872492313385,1782.0390625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=5))])",0.7,5,rbf,lwf,0.5,0.5,0.5,0.5,469.37695503234863,369.2417550086975,1785.54296875,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=5))])",0.7,5,rbf,scm,0.5,0.5031516514650083,0.5,0.5,469.37695503234863,167.33944153785706,1769.87109375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=5, kernel='linear'))])",0.7,5,linear,lwf,0.7573832124224045,0.7438467967259749,0.6750065579869897,0.7620867059322359,469.37695503234863,258.84804344177246,2255.0390625,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=5, kernel='linear'))])",0.7,5,linear,scm,0.7590524056828334,0.7541101763416025,0.69161024694897,0.7694833903873471,469.37695503234863,298.2928295135498,1771.453125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=5, kernel='poly'))])",0.7,5,poly,oas,0.7507864034559834,0.7364162914505652,0.6511481461495181,0.7552595126081046,469.37695503234863,187.28604078292847,1795.3828125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances()),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()),
                ('clf', SVC(C=0.7, gamma=5, kernel='poly'))])",0.7,5,poly,scm,0.8336672610025432,0.8140724471807482,0.7263358950411147,0.8429954597801057,469.37695503234863,173.61873769760132,1772.17578125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')), ('ts', TangentSpace()),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=5, kernel='sigmoid'))])",0.7,5,sigmoid,oas,0.5537433245443826,0.5750473197901784,0.5816864756780364,0.5619149688242111,469.37695503234863,299.5258309841156,1776.48828125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,riemann
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='lwf')),
                ('ts', TangentSpace(metric='euclid')),
                ('ss', StandardScaler(with_mean=False)),
                ('clf', SVC(C=0.7, gamma=5, kernel='sigmoid'))])",0.7,5,sigmoid,lwf,0.5815387001161797,0.5866838497534631,0.5466695993827009,0.5859226343455616,469.37695503234863,166.45342350006104,2290.4453125,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,False,euclid
-6,1.7,-0.75,30,9,"Pipeline(steps=[('cov', Covariances(estimator='oas')),
                ('ts', TangentSpace(metric='logeuclid')),
                ('ss', StandardScaler()), ('clf', SVC(C=0.7, gamma=6))])",0.7,6,rbf,oas,0.5,0.5,0.5,0.5,469.37695503234863,237.1764249801636,1782.3984375,./../../../data/raw/Data_npy/,-1,42,4,True,5,./results/,RSVM_MVT_search_preproc,./data/processed/,/iterations/,RSVM_MVT_search_preproc_iter,./logs/,True,True,True,True,logeuclid
